pde_loss,bc_loss,total_loss
0.02585272490978241,0.003950602374970913,0.06535875052213669
0.02513357438147068,0.004071232862770557,0.06584589928388596
0.02642201818525791,0.0038551439065486193,0.06497345864772797
0.027165815234184265,0.003852162044495344,0.06568743288516998
0.025760073214769363,0.003907484468072653,0.06483492255210876
0.024868067353963852,0.004039665684103966,0.06526472419500351
0.026464130729436874,0.0038083067629486322,0.06454719603061676
0.027293337509036064,0.003757250029593706,0.0648658350110054
0.02563064731657505,0.0038360380567610264,0.06399102509021759
0.024728016927838326,0.004037447273731232,0.0651024878025055
0.02645951882004738,0.003789240960031748,0.06435193121433258
0.027321472764015198,0.0036768687423318624,0.06409016251564026
0.02547762170433998,0.0037837629206478596,0.063315249979496
0.024577582255005836,0.004023455083370209,0.06481213122606277
0.02646780200302601,0.003765132511034608,0.0641191303730011
0.027312330901622772,0.003613905981183052,0.06345139443874359
0.025348186492919922,0.003760706167668104,0.06295524537563324
0.02450091391801834,0.003949216566979885,0.06399308145046234
0.02649594470858574,0.003682225476950407,0.06331820040941238
0.027225516736507416,0.0036077359691262245,0.06330287456512451
0.025267671793699265,0.003756903577595949,0.06283670663833618
0.024475250393152237,0.0038821985945105553,0.06329724192619324
0.026554176583886147,0.003634965978562832,0.06290383636951447
0.027145741507411003,0.0035656362306326628,0.06280210614204407
0.0251469649374485,0.0037352603394538164,0.06249956786632538
0.024478906765580177,0.003834786359220743,0.06282676756381989
0.026592429727315903,0.0036082700826227665,0.06267513334751129
0.027022220194339752,0.003511254210025072,0.0621347613632679
0.025015968829393387,0.0037048347294330597,0.062064316123723984
0.024529561400413513,0.00379333458840847,0.062462907284498215
0.026674818247556686,0.0035807164385914803,0.06248198077082634
0.026859791949391365,0.0034810658544301987,0.0616704523563385
0.0248574148863554,0.003706837072968483,0.06192578375339508
0.024608634412288666,0.0037298803217709064,0.061907436698675156
0.026815449818968773,0.0035441010259091854,0.06225646287202835
0.026637252420186996,0.0034621190279722214,0.06125844269990921
0.024667156860232353,0.003719217609614134,0.06185933202505112
0.024762386456131935,0.0036666891537606716,0.06142927706241608
0.0270078144967556,0.003512626513838768,0.06213407963514328
0.026324989274144173,0.0034524777438491583,0.060849763453006744
0.02442149631679058,0.0037300242111086845,0.061721742153167725
0.02508058026432991,0.003621127689257264,0.061291858553886414
0.027254639193415642,0.0035022611264139414,0.06227724999189377
0.02589965984225273,0.0034658568911254406,0.06055822968482971
0.0241695586591959,0.003754499601200223,0.06171455234289169
0.025521764531731606,0.0035711529199033976,0.06123329699039459
0.027506476268172264,0.0034738676622509956,0.06224515289068222
0.02535344287753105,0.003543869825080037,0.060792140662670135
0.0239483080804348,0.0037857084535062313,0.06180539354681969
0.02612217701971531,0.003539077239111066,0.06151294708251953
0.027678322046995163,0.0034440276212990284,0.06211859732866287
0.02477482333779335,0.003663331503048539,0.061408139765262604
0.023786770179867744,0.0037853210233151913,0.06163997948169708
0.026801079511642456,0.003555591683834791,0.06235699728131294
0.027729040011763573,0.0034261266700923443,0.06199030578136444
0.024280181154608727,0.003772861324250698,0.062008798122406006
0.023728448897600174,0.0037325150333344936,0.061053600162267685
0.027384519577026367,0.0035871879663318396,0.0632563978433609
